cod_produto;produto;ano;litros
derivados;DERIVADOS;1979;35370846
derivados_espumante;ESPUMANTE;1979;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1979;0
derivados_base_espumante;BASE ESPUMANTE;1979;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1979;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1979;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1979;0
derivados_bebida_de_uva;BEBIDA DE UVA;1979;0
derivados_polpa_de_uva;POLPA DE UVA;1979;0
derivados_mosto_simples;MOSTO SIMPLES;1979;34318456
derivados_mosto_concentrado;MOSTO CONCENTRADO;1979;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1979;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1979;0
derivados_mistelas;MISTELAS;1979;60300
derivados_nectar_de_uva;NÉCTAR DE UVA;1979;0
derivados_licorosos;LICOROSOS;1979;34000
derivados_compostos;COMPOSTOS;1979;0
derivados_jeropiga;JEROPIGA;1979;20000
derivados_filtrado;FILTRADO;1979;0
derivados_frisante;FRISANTE;1979;0
derivados_vinho_leve;VINHO LEVE;1979;0
derivados_vinho_licoroso;VINHO LICOROSO;1979;0
derivados_brandy;BRANDY;1979;0
derivados_destilado;DESTILADO;1979;0
derivados_bagaceira;BAGACEIRA;1979;938090
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1979;0
derivados_vinagre;VINAGRE;1979;0
derivados_borra_liquida;BORRA LÍQUIDA;1979;0
derivados_borra_seca;BORRA SECA;1979;0
derivados_vinho_composto;VINHO COMPOSTO;1979;0
derivados_pisco;PISCO;1979;0
derivados_vinho_organico;VINHO ORGÂNICO;1979;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1979;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1979;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1979;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1979;0
derivados_outros_derivados;OUTROS DERIVADOS;1979;0
vinho_de_mesa;VINHO DE MESA;1980;130308185
vinho_mesa_tinto;TINTO;1980;101659755
vinho_mesa_branco;BRANCO;1980;5363452
vinho_mesa_rosado;ROSADO;1980;23284978
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1980;31740663
vinho_viniferas_tinto;TINTO;1980;9296741
vinho_viniferas_branco;BRANCO;1980;19326572
vinho_viniferas_rosado;ROSADO;1980;3117350
suco;SUCO;1980;0
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1980;0
suco_concentrado;SUCO DE UVA CONCENTRADO;1980;0
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1980;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1980;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1980;0
derivados;DERIVADOS;1980;37553414
derivados_espumante;ESPUMANTE;1980;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1980;0
derivados_base_espumante;BASE ESPUMANTE;1980;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1980;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1980;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1980;0
derivados_bebida_de_uva;BEBIDA DE UVA;1980;0
derivados_polpa_de_uva;POLPA DE UVA;1980;0
derivados_mosto_simples;MOSTO SIMPLES;1980;37553414
derivados_mosto_concentrado;MOSTO CONCENTRADO;1980;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1980;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1980;0
derivados_mistelas;MISTELAS;1980;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1980;0
derivados_licorosos;LICOROSOS;1980;0
derivados_compostos;COMPOSTOS;1980;0
derivados_jeropiga;JEROPIGA;1980;0
derivados_filtrado;FILTRADO;1980;0
derivados_frisante;FRISANTE;1980;0
derivados_vinho_leve;VINHO LEVE;1980;0
derivados_vinho_licoroso;VINHO LICOROSO;1980;0
derivados_brandy;BRANDY;1980;0
derivados_destilado;DESTILADO;1980;0
derivados_bagaceira;BAGACEIRA;1980;0
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1980;0
derivados_vinagre;VINAGRE;1980;0
derivados_borra_liquida;BORRA LÍQUIDA;1980;0
derivados_borra_seca;BORRA SECA;1980;0
derivados_vinho_composto;VINHO COMPOSTO;1980;0
derivados_pisco;PISCO;1980;0
derivados_vinho_organico;VINHO ORGÂNICO;1980;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1980;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1980;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1980;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1980;0
derivados_outros_derivados;OUTROS DERIVADOS;1980;0
vinho_de_mesa;VINHO DE MESA;1981;186129728
vinho_mesa_tinto;TINTO;1981;134156175
vinho_mesa_branco;BRANCO;1981;12547739
vinho_mesa_rosado;ROSADO;1981;39425814
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1981;49348047
vinho_viniferas_tinto;TINTO;1981;16036963
vinho_viniferas_branco;BRANCO;1981;27528276
vinho_viniferas_rosado;ROSADO;1981;5782808
suco;SUCO;1981;0
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1981;0
suco_concentrado;SUCO DE UVA CONCENTRADO;1981;0
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1981;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1981;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1981;0
derivados;DERIVADOS;1981;52530037
derivados_espumante;ESPUMANTE;1981;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1981;0
derivados_base_espumante;BASE ESPUMANTE;1981;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1981;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1981;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1981;0
derivados_bebida_de_uva;BEBIDA DE UVA;1981;0
derivados_polpa_de_uva;POLPA DE UVA;1981;0
derivados_mosto_simples;MOSTO SIMPLES;1981;48762185
derivados_mosto_concentrado;MOSTO CONCENTRADO;1981;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1981;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1981;0
derivados_mistelas;MISTELAS;1981;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1981;0
derivados_licorosos;LICOROSOS;1981;0
derivados_compostos;COMPOSTOS;1981;0
derivados_jeropiga;JEROPIGA;1981;0
derivados_filtrado;FILTRADO;1981;0
derivados_frisante;FRISANTE;1981;0
derivados_vinho_leve;VINHO LEVE;1981;0
derivados_vinho_licoroso;VINHO LICOROSO;1981;0
derivados_brandy;BRANDY;1981;0
derivados_destilado;DESTILADO;1981;0
derivados_bagaceira;BAGACEIRA;1981;0
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1981;0
derivados_vinagre;VINAGRE;1981;0
derivados_borra_liquida;BORRA LÍQUIDA;1981;3767852
derivados_borra_seca;BORRA SECA;1981;0
derivados_vinho_composto;VINHO COMPOSTO;1981;0
derivados_pisco;PISCO;1981;0
derivados_vinho_organico;VINHO ORGÂNICO;1981;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1981;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1981;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1981;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1981;0
derivados_outros_derivados;OUTROS DERIVADOS;1981;0
vinho_de_mesa;VINHO DE MESA;1982;234754564
vinho_mesa_tinto;TINTO;1982;183349460
vinho_mesa_branco;BRANCO;1982;15782499
vinho_mesa_rosado;ROSADO;1982;35622605
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1982;57453581
vinho_viniferas_tinto;TINTO;1982;19987588
vinho_viniferas_branco;BRANCO;1982;34423412
vinho_viniferas_rosado;ROSADO;1982;3042581
suco;SUCO;1982;0
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1982;0
suco_concentrado;SUCO DE UVA CONCENTRADO;1982;0
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1982;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1982;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1982;0
derivados;DERIVADOS;1982;37506770
derivados_espumante;ESPUMANTE;1982;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1982;0
derivados_base_espumante;BASE ESPUMANTE;1982;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1982;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1982;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1982;0
derivados_bebida_de_uva;BEBIDA DE UVA;1982;0
derivados_polpa_de_uva;POLPA DE UVA;1982;0
derivados_mosto_simples;MOSTO SIMPLES;1982;37506770
derivados_mosto_concentrado;MOSTO CONCENTRADO;1982;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1982;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1982;0
derivados_mistelas;MISTELAS;1982;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1982;0
derivados_licorosos;LICOROSOS;1982;0
derivados_compostos;COMPOSTOS;1982;0
derivados_jeropiga;JEROPIGA;1982;0
derivados_filtrado;FILTRADO;1982;0
derivados_frisante;FRISANTE;1982;0
derivados_vinho_leve;VINHO LEVE;1982;0
derivados_vinho_licoroso;VINHO LICOROSO;1982;0
derivados_brandy;BRANDY;1982;0
derivados_destilado;DESTILADO;1982;0
derivados_bagaceira;BAGACEIRA;1982;0
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1982;0
derivados_vinagre;VINAGRE;1982;0
derivados_borra_liquida;BORRA LÍQUIDA;1982;0
derivados_borra_seca;BORRA SECA;1982;0
derivados_vinho_composto;VINHO COMPOSTO;1982;0
derivados_pisco;PISCO;1982;0
derivados_vinho_organico;VINHO ORGÂNICO;1982;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1982;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1982;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1982;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1982;0
derivados_outros_derivados;OUTROS DERIVADOS;1982;0
vinho_de_mesa;VINHO DE MESA;1983;120261544
vinho_mesa_tinto;TINTO;1983;87080528
vinho_mesa_branco;BRANCO;1983;12191896
vinho_mesa_rosado;ROSADO;1983;20989120
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1983;40616812
vinho_viniferas_tinto;TINTO;1983;14340514
vinho_viniferas_branco;BRANCO;1983;24164361
vinho_viniferas_rosado;ROSADO;1983;2111937
suco;SUCO;1983;0
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1983;0
suco_concentrado;SUCO DE UVA CONCENTRADO;1983;0
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1983;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1983;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1983;0
derivados;DERIVADOS;1983;27314628
derivados_espumante;ESPUMANTE;1983;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1983;0
derivados_base_espumante;BASE ESPUMANTE;1983;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1983;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1983;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1983;0
derivados_bebida_de_uva;BEBIDA DE UVA;1983;0
derivados_polpa_de_uva;POLPA DE UVA;1983;0
derivados_mosto_simples;MOSTO SIMPLES;1983;27314628
derivados_mosto_concentrado;MOSTO CONCENTRADO;1983;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1983;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1983;0
derivados_mistelas;MISTELAS;1983;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1983;0
derivados_licorosos;LICOROSOS;1983;0
derivados_compostos;COMPOSTOS;1983;0
derivados_jeropiga;JEROPIGA;1983;0
derivados_filtrado;FILTRADO;1983;0
derivados_frisante;FRISANTE;1983;0
derivados_vinho_leve;VINHO LEVE;1983;0
derivados_vinho_licoroso;VINHO LICOROSO;1983;0
derivados_brandy;BRANDY;1983;0
derivados_destilado;DESTILADO;1983;0
derivados_bagaceira;BAGACEIRA;1983;0
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1983;0
derivados_vinagre;VINAGRE;1983;0
derivados_borra_liquida;BORRA LÍQUIDA;1983;0
derivados_borra_seca;BORRA SECA;1983;0
derivados_vinho_composto;VINHO COMPOSTO;1983;0
derivados_pisco;PISCO;1983;0
derivados_vinho_organico;VINHO ORGÂNICO;1983;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1983;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1983;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1983;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1983;0
derivados_outros_derivados;OUTROS DERIVADOS;1983;0
vinho_de_mesa;VINHO DE MESA;1984;177680331
vinho_mesa_tinto;TINTO;1984;119615028
vinho_mesa_branco;BRANCO;1984;19502230
vinho_mesa_rosado;ROSADO;1984;38563073
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1984;48289279
vinho_viniferas_tinto;TINTO;1984;15777602
vinho_viniferas_branco;BRANCO;1984;30395959
vinho_viniferas_rosado;ROSADO;1984;2115718
suco;SUCO;1984;0
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1984;0
suco_concentrado;SUCO DE UVA CONCENTRADO;1984;0
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1984;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1984;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1984;0
derivados;DERIVADOS;1984;17331744
derivados_espumante;ESPUMANTE;1984;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1984;0
derivados_base_espumante;BASE ESPUMANTE;1984;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1984;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1984;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1984;0
derivados_bebida_de_uva;BEBIDA DE UVA;1984;0
derivados_polpa_de_uva;POLPA DE UVA;1984;0
derivados_mosto_simples;MOSTO SIMPLES;1984;17331744
derivados_mosto_concentrado;MOSTO CONCENTRADO;1984;0
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1984;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1984;0
derivados_mistelas;MISTELAS;1984;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1984;0
derivados_licorosos;LICOROSOS;1984;0
derivados_compostos;COMPOSTOS;1984;0
derivados_jeropiga;JEROPIGA;1984;0
derivados_filtrado;FILTRADO;1984;0
derivados_frisante;FRISANTE;1984;0
derivados_vinho_leve;VINHO LEVE;1984;0
derivados_vinho_licoroso;VINHO LICOROSO;1984;0
derivados_brandy;BRANDY;1984;0
derivados_destilado;DESTILADO;1984;0
derivados_bagaceira;BAGACEIRA;1984;0
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1984;0
derivados_vinagre;VINAGRE;1984;0
derivados_borra_liquida;BORRA LÍQUIDA;1984;0
derivados_borra_seca;BORRA SECA;1984;0
derivados_vinho_composto;VINHO COMPOSTO;1984;0
derivados_pisco;PISCO;1984;0
derivados_vinho_organico;VINHO ORGÂNICO;1984;0
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1984;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1984;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1984;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1984;0
derivados_outros_derivados;OUTROS DERIVADOS;1984;0
vinho_de_mesa;VINHO DE MESA;1985;275338955
vinho_mesa_tinto;TINTO;1985;216732390
vinho_mesa_branco;BRANCO;1985;23010666
vinho_mesa_rosado;ROSADO;1985;35595899
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1985;67035393
vinho_viniferas_tinto;TINTO;1985;19347979
vinho_viniferas_branco;BRANCO;1985;44679484
vinho_viniferas_rosado;ROSADO;1985;3007930
suco;SUCO;1985;6631667
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1985;3544706
suco_concentrado;SUCO DE UVA CONCENTRADO;1985;3086961
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1985;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1985;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1985;0
derivados;DERIVADOS;1985;17336419
derivados_espumante;ESPUMANTE;1985;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1985;0
derivados_base_espumante;BASE ESPUMANTE;1985;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1985;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1985;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1985;0
derivados_bebida_de_uva;BEBIDA DE UVA;1985;0
derivados_polpa_de_uva;POLPA DE UVA;1985;0
derivados_mosto_simples;MOSTO SIMPLES;1985;10637557
derivados_mosto_concentrado;MOSTO CONCENTRADO;1985;354707
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1985;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1985;0
derivados_mistelas;MISTELAS;1985;0
derivados_nectar_de_uva;NÉCTAR DE UVA;1985;0
derivados_licorosos;LICOROSOS;1985;0
derivados_compostos;COMPOSTOS;1985;0
derivados_jeropiga;JEROPIGA;1985;234500
derivados_filtrado;FILTRADO;1985;0
derivados_frisante;FRISANTE;1985;0
derivados_vinho_leve;VINHO LEVE;1985;0
derivados_vinho_licoroso;VINHO LICOROSO;1985;0
derivados_brandy;BRANDY;1985;13000
derivados_destilado;DESTILADO;1985;342650
derivados_bagaceira;BAGACEIRA;1985;299500
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1985;0
derivados_vinagre;VINAGRE;1985;104707
derivados_borra_liquida;BORRA LÍQUIDA;1985;5095798
derivados_borra_seca;BORRA SECA;1985;0
derivados_vinho_composto;VINHO COMPOSTO;1985;0
derivados_pisco;PISCO;1985;0
derivados_vinho_organico;VINHO ORGÂNICO;1985;254000
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1985;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1985;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1985;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1985;0
derivados_outros_derivados;OUTROS DERIVADOS;1985;0
vinho_de_mesa;VINHO DE MESA;1986;157711522
vinho_mesa_tinto;TINTO;1986;118766694
vinho_mesa_branco;BRANCO;1986;16872183
vinho_mesa_rosado;ROSADO;1986;22072645
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1986;48559180
vinho_viniferas_tinto;TINTO;1986;12282967
vinho_viniferas_branco;BRANCO;1986;34794145
vinho_viniferas_rosado;ROSADO;1986;1482068
suco;SUCO;1986;4313768
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1986;2116507
suco_concentrado;SUCO DE UVA CONCENTRADO;1986;2197261
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1986;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1986;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1986;0
derivados;DERIVADOS;1986;14785645
derivados_espumante;ESPUMANTE;1986;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1986;0
derivados_base_espumante;BASE ESPUMANTE;1986;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1986;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1986;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1986;0
derivados_bebida_de_uva;BEBIDA DE UVA;1986;0
derivados_polpa_de_uva;POLPA DE UVA;1986;0
derivados_mosto_simples;MOSTO SIMPLES;1986;7031320
derivados_mosto_concentrado;MOSTO CONCENTRADO;1986;295800
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1986;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1986;0
derivados_mistelas;MISTELAS;1986;378400
derivados_nectar_de_uva;NÉCTAR DE UVA;1986;0
derivados_licorosos;LICOROSOS;1986;0
derivados_compostos;COMPOSTOS;1986;0
derivados_jeropiga;JEROPIGA;1986;173000
derivados_filtrado;FILTRADO;1986;0
derivados_frisante;FRISANTE;1986;0
derivados_vinho_leve;VINHO LEVE;1986;0
derivados_vinho_licoroso;VINHO LICOROSO;1986;0
derivados_brandy;BRANDY;1986;0
derivados_destilado;DESTILADO;1986;222230
derivados_bagaceira;BAGACEIRA;1986;156100
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1986;0
derivados_vinagre;VINAGRE;1986;0
derivados_borra_liquida;BORRA LÍQUIDA;1986;6357648
derivados_borra_seca;BORRA SECA;1986;0
derivados_vinho_composto;VINHO COMPOSTO;1986;0
derivados_pisco;PISCO;1986;0
derivados_vinho_organico;VINHO ORGÂNICO;1986;171147
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1986;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1986;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1986;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1986;0
derivados_outros_derivados;OUTROS DERIVADOS;1986;0
vinho_de_mesa;VINHO DE MESA;1987;150467184
vinho_mesa_tinto;TINTO;1987;97841160
vinho_mesa_branco;BRANCO;1987;27497857
vinho_mesa_rosado;ROSADO;1987;25128167
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1987;47301266
vinho_viniferas_tinto;TINTO;1987;10920073
vinho_viniferas_branco;BRANCO;1987;35432544
vinho_viniferas_rosado;ROSADO;1987;948649
suco;SUCO;1987;5469016
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1987;2262240
suco_concentrado;SUCO DE UVA CONCENTRADO;1987;3206776
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1987;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1987;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1987;0
derivados;DERIVADOS;1987;14905862
derivados_espumante;ESPUMANTE;1987;0
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1987;0
derivados_base_espumante;BASE ESPUMANTE;1987;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1987;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1987;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1987;0
derivados_bebida_de_uva;BEBIDA DE UVA;1987;0
derivados_polpa_de_uva;POLPA DE UVA;1987;0
derivados_mosto_simples;MOSTO SIMPLES;1987;7821040
derivados_mosto_concentrado;MOSTO CONCENTRADO;1987;400500
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1987;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1987;0
derivados_mistelas;MISTELAS;1987;402600
derivados_nectar_de_uva;NÉCTAR DE UVA;1987;0
derivados_licorosos;LICOROSOS;1987;0
derivados_compostos;COMPOSTOS;1987;0
derivados_jeropiga;JEROPIGA;1987;122000
derivados_filtrado;FILTRADO;1987;0
derivados_frisante;FRISANTE;1987;0
derivados_vinho_leve;VINHO LEVE;1987;0
derivados_vinho_licoroso;VINHO LICOROSO;1987;0
derivados_brandy;BRANDY;1987;0
derivados_destilado;DESTILADO;1987;472576
derivados_bagaceira;BAGACEIRA;1987;325600
derivados_licor_de_bagaceira;LICOR DE BAGACEIRA;1987;0
derivados_vinagre;VINAGRE;1987;0
derivados_borra_liquida;BORRA LÍQUIDA;1987;5142446
derivados_borra_seca;BORRA SECA;1987;0
derivados_vinho_composto;VINHO COMPOSTO;1987;0
derivados_pisco;PISCO;1987;0
derivados_vinho_organico;VINHO ORGÂNICO;1987;219100
derivados_espumante_organico;ESPUMANTE ORGÂNICO;1987;0
derivados_destilado_alcoolico_simples_de_bagaceira_;DESTILADO ALCOÓLICO SIMPLES DE BAGACEIRA ;1987;0
derivados_vinho_acidificado_;VINHO ACIDIFICADO ;1987;0
derivados_mosto_parcialmente_fermentado_;MOSTO PARCIALMENTE FERMENTADO ;1987;0
derivados_outros_derivados;OUTROS DERIVADOS;1987;0
vinho_de_mesa;VINHO DE MESA;1988;244791058
vinho_mesa_tinto;TINTO;1988;173747942
vinho_mesa_branco;BRANCO;1988;32660045
vinho_mesa_rosado;ROSADO;1988;38383071
vinho_fino_de_mesa_vinifera;VINHO FINO DE MESA (VINIFERA);1988;76560765
vinho_viniferas_tinto;TINTO;1988;18690518
vinho_viniferas_branco;BRANCO;1988;56441847
vinho_viniferas_rosado;ROSADO;1988;1428400
suco;SUCO;1988;7586870
suco_de_uva_simples;SUCO DE UVA INTEGRAL;1988;2018000
suco_concentrado;SUCO DE UVA CONCENTRADO;1988;5568870
suco_de_uva_adocado;SUCO DE UVA ADOÇADO;1988;0
suco_de_uva_organico;SUCO DE UVA ORGÂNICO;1988;0
suco_de_uva_reconstituido;SUCO DE UVA RECONSTITUÍDO;1988;0
derivados;DERIVADOS;1988;19644584
derivados_espumante;ESPUMANTE;1988;76000
derivados_espumante_moscatel;ESPUMANTE MOSCATEL;1988;0
derivados_base_espumante;BASE ESPUMANTE;1988;0
derivados_base_espumante_moscatel;BASE ESPUMANTE MOSCATEL;1988;0
derivados_base_champenoise_champanha;BASE CHAMPENOISE CHAMPANHA;1988;0
derivados_base_charmat_champanha;BASE CHARMAT CHAMPANHA;1988;0
derivados_bebida_de_uva;BEBIDA DE UVA;1988;0
derivados_polpa_de_uva;POLPA DE UVA;1988;0
derivados_mosto_simples;MOSTO SIMPLES;1988;16544460
derivados_mosto_concentrado;MOSTO CONCENTRADO;1988;384200
derivados_mosto_de_uva_com_bagaco;MOSTO DE UVA COM BAGAÇO;1988;0
derivados_mosto_dessulfitado;MOSTO DESSULFITADO;1988;0
derivados_mistelas;MISTELAS;1988;196000
derivados_nectar_de_uva;NÉCTAR DE UVA;1988;0
derivados_licorosos;LICOROSOS;1988;3000
