cod_produto;produto;ano;litros
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2011;41134
outro_base_charmat;BASE CHARMAT CHAMPANHA;2011;66220
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2011;22162
outro_bebida;BEBIDA DE UVA;2011;532821
outro_borra_liqwuida;BORRA LÍQUIDA;2011;22016
outro_borra_seca;BORRA SECA;2011;73006
outro_brandy;BRANDY (CONHAQUE);2011;5640
outro_cooler;COOLER;2011;4684087
outro_coquetel;COQUETEL COM VINHO;2011;805235
outro_destilado;DESTILADO DE VINHO;2011;90364
outro_filtrado_doce;FILTRADO DOCE;2011;7001836
outro_jeropiga;JEROPIGA;2011;57887
outro_mistelas;MISTELAS;2011;983
outro_mosto_concentrado;MOSTO CONCENTRADO;2011;0
outro_mosto_uva;MOSTO DE UVA;2011;291399
outro_mosto_sulfitado;MOSTO SULFITADO;2011;0
outro_nectar;NECTAR DE UVA;2011;5703340
outro_outros_produtos;OUTROS PRODUTOS;2011;385029
outro_polpa;POLPA DE UVA;2011;1875782
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2011;367193
outro_refrigerante;REFRIGERANTE +50% SUCO;2011;0
outro_sangria;SANGRIA;2011;158868
outro_vinagre_balsamico;VINAGRE BALSAMICO;2011;78540
outro_vinagre_duplo;VINAGRE DUPLO;2011;875720
outro_vinagre_simples;VINAGRE SIMPLES;2011;3386303
outro_vinho_acetificado;VINHO ACETIFICADO;2011;983700
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2011;0
outro_vinho_composto;VINHO COMPOSTO;2011;662965
outro_vinho_licoroso;VINHO LICOROSO;2011;593486
outro_vinho_leve;VINHO LEVE;2011;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2011;0
vinho_de_mesa;VINHO DE MESA;2012;206969571
vinho_mesa_tinto;TINTO;2012;173964776
vinho_mesa_rosado;ROSADO;2012;1738134
vinho_mesa_branco;BRANCO;2012;31266661
vinho__fino_de_mesa;VINHO  FINO DE MESA;2012;22469950
vinho_mesa_tinto;TINTO;2012;15443016
vinho_mesa_rosado;ROSADO;2012;150806
vinho_mesa_branco;BRANCO;2012;6876128
vinho_frizante;VINHO FRIZANTE;2012;1605767
vinho_organico;VINHO ORGÂNICO;2012;0
vinho_especial;VINHO ESPECIAL;2012;239
vinho_especial_tinto;TINTO;2012;239
vinho_especial_rosado;ROSADO;2012;0
vinho_especial_branco;BRANCO;2012;0
espumantes_;ESPUMANTES;2012;14889147
espumante_moscatel;ESPUMANTE  MOSCATEL;2012;3610289
espumante;ESPUMANTE;2012;11278858
espumante_organico;ESPUMANTE ORGÂNICO;2012;0
suco_de_uvas;SUCO DE UVAS;2012;53832204
suco_natural;SUCO NATURAL INTEGRAL;2012;0
suco_adocado;SUCO ADOÇADO;2012;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2012;0
suco_organico;SUCO ORGÂNICO;2012;0
outros_sucos;OUTROS SUCOS DE UVAS;2012;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2012;33529324
;OUTROS PRODUTOS COMERCIALIZADOS;2012;30316511
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2012;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2012;5311258
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2012;0
outro_alcool_vinico;ALCOOL VINICO;2012;0
outro_bagaceira;BAGACEIRA (GRASPA);2012;14710
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2012;42671
outro_base_charmat;BASE CHARMAT CHAMPANHA;2012;46518
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2012;25921
outro_bebida;BEBIDA DE UVA;2012;261223
outro_borra_liqwuida;BORRA LÍQUIDA;2012;21980
outro_borra_seca;BORRA SECA;2012;89000
outro_brandy;BRANDY (CONHAQUE);2012;5495
outro_cooler;COOLER;2012;4258333
outro_coquetel;COQUETEL COM VINHO;2012;907199
outro_destilado;DESTILADO DE VINHO;2012;30000
outro_filtrado_doce;FILTRADO DOCE;2012;7108554
outro_jeropiga;JEROPIGA;2012;55050
outro_mistelas;MISTELAS;2012;5097
outro_mosto_concentrado;MOSTO CONCENTRADO;2012;0
outro_mosto_uva;MOSTO DE UVA;2012;29304
outro_mosto_sulfitado;MOSTO SULFITADO;2012;0
outro_nectar;NECTAR DE UVA;2012;5644055
outro_outros_produtos;OUTROS PRODUTOS;2012;484205
outro_polpa;POLPA DE UVA;2012;1995839
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2012;613313
outro_refrigerante;REFRIGERANTE +50% SUCO;2012;0
outro_sangria;SANGRIA;2012;73590
outro_vinagre_balsamico;VINAGRE BALSAMICO;2012;102259
outro_vinagre_duplo;VINAGRE DUPLO;2012;1208132
outro_vinagre_simples;VINAGRE SIMPLES;2012;4027358
outro_vinho_acetificado;VINHO ACETIFICADO;2012;2110450
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2012;0
outro_vinho_composto;VINHO COMPOSTO;2012;510914
outro_vinho_licoroso;VINHO LICOROSO;2012;645341
outro_vinho_leve;VINHO LEVE;2012;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2012;0
vinho_de_mesa;VINHO DE MESA;2013;221590810
vinho_mesa_tinto;TINTO;2013;188033494
vinho_mesa_rosado;ROSADO;2013;1777648
vinho_mesa_branco;BRANCO;2013;31779668
vinho__fino_de_mesa;VINHO  FINO DE MESA;2013;27912934
vinho_mesa_tinto;TINTO;2013;19121750
vinho_mesa_rosado;ROSADO;2013;214269
vinho_mesa_branco;BRANCO;2013;8576915
vinho_frizante;VINHO FRIZANTE;2013;1764851
vinho_organico;VINHO ORGÂNICO;2013;0
vinho_especial;VINHO ESPECIAL;2013;2257
vinho_especial_tinto;TINTO;2013;2257
vinho_especial_rosado;ROSADO;2013;0
vinho_especial_branco;BRANCO;2013;0
espumantes_;ESPUMANTES;2013;15978504
espumante_moscatel;ESPUMANTE  MOSCATEL;2013;3783531
espumante;ESPUMANTE;2013;12194973
espumante_organico;ESPUMANTE ORGÂNICO;2013;0
suco_de_uvas;SUCO DE UVAS;2013;75973297
suco_natural;SUCO NATURAL INTEGRAL;2013;0
suco_adocado;SUCO ADOÇADO;2013;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2013;0
suco_organico;SUCO ORGÂNICO;2013;0
outros_sucos;OUTROS SUCOS DE UVAS;2013;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2013;38369914
;OUTROS PRODUTOS COMERCIALIZADOS;2013;36841561
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2013;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2013;56936
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2013;0
outro_alcool_vinico;ALCOOL VINICO;2013;0
outro_bagaceira;BAGACEIRA (GRASPA);2013;17075
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2013;27078
outro_base_charmat;BASE CHARMAT CHAMPANHA;2013;97260
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2013;26483
outro_bebida;BEBIDA DE UVA;2013;291188
outro_borra_liqwuida;BORRA LÍQUIDA;2013;22000
outro_borra_seca;BORRA SECA;2013;62825
outro_brandy;BRANDY (CONHAQUE);2013;6276
outro_cooler;COOLER;2013;4028017
outro_coquetel;COQUETEL COM VINHO;2013;806955
outro_destilado;DESTILADO DE VINHO;2013;24838
outro_filtrado_doce;FILTRADO DOCE;2013;6685648
outro_jeropiga;JEROPIGA;2013;94860
outro_mistelas;MISTELAS;2013;1655
outro_mosto_concentrado;MOSTO CONCENTRADO;2013;0
outro_mosto_uva;MOSTO DE UVA;2013;325562
outro_mosto_sulfitado;MOSTO SULFITADO;2013;0
outro_nectar;NECTAR DE UVA;2013;5347775
outro_outros_produtos;OUTROS PRODUTOS;2013;529274
outro_polpa;POLPA DE UVA;2013;1981851
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2013;623481
outro_refrigerante;REFRIGERANTE +50% SUCO;2013;0
outro_sangria;SANGRIA;2013;76039
outro_vinagre_balsamico;VINAGRE BALSAMICO;2013;122749
outro_vinagre_duplo;VINAGRE DUPLO;2013;3233270
outro_vinagre_simples;VINAGRE SIMPLES;2013;8049936
outro_vinho_acetificado;VINHO ACETIFICADO;2013;3154800
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2013;0
outro_vinho_composto;VINHO COMPOSTO;2013;595513
outro_vinho_licoroso;VINHO LICOROSO;2013;609153
outro_vinho_leve;VINHO LEVE;2013;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2013;0
vinho_de_mesa;VINHO DE MESA;2014;206404427
vinho_mesa_tinto;TINTO;2014;178250072
vinho_mesa_rosado;ROSADO;2014;1419855
vinho_mesa_branco;BRANCO;2014;26734500
vinho__fino_de_mesa;VINHO  FINO DE MESA;2014;20424983
vinho_mesa_tinto;TINTO;2014;15354938
vinho_mesa_rosado;ROSADO;2014;164219
vinho_mesa_branco;BRANCO;2014;4905826
vinho_frizante;VINHO FRIZANTE;2014;1893469
vinho_organico;VINHO ORGÂNICO;2014;0
vinho_especial;VINHO ESPECIAL;2014;7231
vinho_especial_tinto;TINTO;2014;7231
vinho_especial_rosado;ROSADO;2014;0
vinho_especial_branco;BRANCO;2014;0
espumantes_;ESPUMANTES;2014;17191075
espumante_moscatel;ESPUMANTE  MOSCATEL;2014;4588465
espumante;ESPUMANTE;2014;12602610
espumante_organico;ESPUMANTE ORGÂNICO;2014;0
suco_de_uvas;SUCO DE UVAS;2014;88013377
suco_natural;SUCO NATURAL INTEGRAL;2014;0
suco_adocado;SUCO ADOÇADO;2014;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2014;0
suco_organico;SUCO ORGÂNICO;2014;0
outros_sucos;OUTROS SUCOS DE UVAS;2014;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2014;39359935
;OUTROS PRODUTOS COMERCIALIZADOS;2014;34963296
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2014;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2014;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2014;0
outro_alcool_vinico;ALCOOL VINICO;2014;0
outro_bagaceira;BAGACEIRA (GRASPA);2014;14472
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2014;46476
outro_base_charmat;BASE CHARMAT CHAMPANHA;2014;75067
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2014;37395
outro_bebida;BEBIDA DE UVA;2014;70999
outro_borra_liqwuida;BORRA LÍQUIDA;2014;33381
outro_borra_seca;BORRA SECA;2014;106400
outro_brandy;BRANDY (CONHAQUE);2014;6625
outro_cooler;COOLER;2014;4045218
outro_coquetel;COQUETEL COM VINHO;2014;736496
outro_destilado;DESTILADO DE VINHO;2014;150
outro_filtrado_doce;FILTRADO DOCE;2014;6267047
outro_jeropiga;JEROPIGA;2014;64937
outro_mistelas;MISTELAS;2014;948
outro_mosto_concentrado;MOSTO CONCENTRADO;2014;0
outro_mosto_uva;MOSTO DE UVA;2014;1818425
outro_mosto_sulfitado;MOSTO SULFITADO;2014;0
outro_nectar;NECTAR DE UVA;2014;3488907
outro_outros_produtos;OUTROS PRODUTOS;2014;639191
outro_polpa;POLPA DE UVA;2014;2358125
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2014;259320
outro_refrigerante;REFRIGERANTE +50% SUCO;2014;0
outro_sangria;SANGRIA;2014;86279
outro_vinagre_balsamico;VINAGRE BALSAMICO;2014;124379
outro_vinagre_duplo;VINAGRE DUPLO;2014;969702
outro_vinagre_simples;VINAGRE SIMPLES;2014;8180657
outro_vinho_acetificado;VINHO ACETIFICADO;2014;4465675
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2014;0
outro_vinho_composto;VINHO COMPOSTO;2014;450121
outro_vinho_licoroso;VINHO LICOROSO;2014;616904
outro_vinho_leve;VINHO LEVE;2014;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2014;0
vinho_de_mesa;VINHO DE MESA;2015;209198468
vinho_mesa_tinto;TINTO;2015;182028785
vinho_mesa_rosado;ROSADO;2015;1409002
vinho_mesa_branco;BRANCO;2015;25760681
vinho__fino_de_mesa;VINHO  FINO DE MESA;2015;20141631
vinho_mesa_tinto;TINTO;2015;15572632
vinho_mesa_rosado;ROSADO;2015;169185
vinho_mesa_branco;BRANCO;2015;4399814
vinho_frizante;VINHO FRIZANTE;2015;1836167
vinho_organico;VINHO ORGÂNICO;2015;0
vinho_especial;VINHO ESPECIAL;2015;593
vinho_especial_tinto;TINTO;2015;593
vinho_especial_rosado;ROSADO;2015;0
vinho_especial_branco;BRANCO;2015;0
espumantes_;ESPUMANTES;2015;18897144
espumante_moscatel;ESPUMANTE  MOSCATEL;2015;5010704
espumante;ESPUMANTE;2015;13886440
espumante_organico;ESPUMANTE ORGÂNICO;2015;0
suco_de_uvas;SUCO DE UVAS;2015;115288072
suco_natural;SUCO NATURAL INTEGRAL;2015;0
suco_adocado;SUCO ADOÇADO;2015;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2015;0
suco_organico;SUCO ORGÂNICO;2015;0
outros_sucos;OUTROS SUCOS DE UVAS;2015;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2015;34923477
;OUTROS PRODUTOS COMERCIALIZADOS;2015;31922948
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2015;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2015;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2015;5
outro_alcool_vinico;ALCOOL VINICO;2015;0
outro_bagaceira;BAGACEIRA (GRASPA);2015;16268
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2015;72774
outro_base_charmat;BASE CHARMAT CHAMPANHA;2015;117404
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2015;77054
outro_bebida;BEBIDA DE UVA;2015;2801
outro_borra_liqwuida;BORRA LÍQUIDA;2015;24091
outro_borra_seca;BORRA SECA;2015;128754
outro_brandy;BRANDY (CONHAQUE);2015;8118
outro_cooler;COOLER;2015;3297202
outro_coquetel;COQUETEL COM VINHO;2015;611787
outro_destilado;DESTILADO DE VINHO;2015;0
outro_filtrado_doce;FILTRADO DOCE;2015;6001714
outro_jeropiga;JEROPIGA;2015;58860
outro_mistelas;MISTELAS;2015;1144
outro_mosto_concentrado;MOSTO CONCENTRADO;2015;0
outro_mosto_uva;MOSTO DE UVA;2015;335966
outro_mosto_sulfitado;MOSTO SULFITADO;2015;0
outro_nectar;NECTAR DE UVA;2015;3959884
outro_outros_produtos;OUTROS PRODUTOS;2015;660042
outro_polpa;POLPA DE UVA;2015;2500025
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2015;160245
outro_refrigerante;REFRIGERANTE +50% SUCO;2015;0
outro_sangria;SANGRIA;2015;131599
outro_vinagre_balsamico;VINAGRE BALSAMICO;2015;120677
outro_vinagre_duplo;VINAGRE DUPLO;2015;1164527
outro_vinagre_simples;VINAGRE SIMPLES;2015;8188031
outro_vinho_acetificado;VINHO ACETIFICADO;2015;3359266
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2015;0
outro_vinho_composto;VINHO COMPOSTO;2015;413735
outro_vinho_licoroso;VINHO LICOROSO;2015;510975
outro_vinho_leve;VINHO LEVE;2015;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2015;0
vinho_de_mesa;VINHO DE MESA;2016;166769622
vinho_mesa_tinto;TINTO;2016;146646365
vinho_mesa_rosado;ROSADO;2016;1391942
vinho_mesa_branco;BRANCO;2016;18731315
vinho__fino_de_mesa;VINHO  FINO DE MESA;2016;19630158
vinho_mesa_tinto;TINTO;2016;15228514
vinho_mesa_rosado;ROSADO;2016;172351
vinho_mesa_branco;BRANCO;2016;4229293
vinho_frizante;VINHO FRIZANTE;2016;1727386
vinho_organico;VINHO ORGÂNICO;2016;0
vinho_especial;VINHO ESPECIAL;2016;331
vinho_especial_tinto;TINTO;2016;331
vinho_especial_rosado;ROSADO;2016;0
vinho_especial_branco;BRANCO;2016;0
espumantes_;ESPUMANTES;2016;16945710
espumante_moscatel;ESPUMANTE  MOSCATEL;2016;4507467
espumante;ESPUMANTE;2016;12438243
espumante_organico;ESPUMANTE ORGÂNICO;2016;0
suco_de_uvas;SUCO DE UVAS;2016;92290851
suco_natural;SUCO NATURAL INTEGRAL;2016;0
suco_adocado;SUCO ADOÇADO;2016;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2016;0
suco_organico;SUCO ORGÂNICO;2016;0
outros_sucos;OUTROS SUCOS DE UVAS;2016;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2016;28859784
;OUTROS PRODUTOS COMERCIALIZADOS;2016;27120309
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2016;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2016;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2016;0
outro_alcool_vinico;ALCOOL VINICO;2016;6315
outro_bagaceira;BAGACEIRA (GRASPA);2016;9301
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2016;74805
outro_base_charmat;BASE CHARMAT CHAMPANHA;2016;122356
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2016;131739
outro_bebida;BEBIDA DE UVA;2016;1483
outro_borra_liqwuida;BORRA LÍQUIDA;2016;15000
outro_borra_seca;BORRA SECA;2016;57292
outro_brandy;BRANDY (CONHAQUE);2016;8253
outro_cooler;COOLER;2016;2450732
outro_coquetel;COQUETEL COM VINHO;2016;506532
outro_destilado;DESTILADO DE VINHO;2016;6700
outro_filtrado_doce;FILTRADO DOCE;2016;4225414
outro_jeropiga;JEROPIGA;2016;14429
outro_mistelas;MISTELAS;2016;835
outro_mosto_concentrado;MOSTO CONCENTRADO;2016;0
outro_mosto_uva;MOSTO DE UVA;2016;9458
outro_mosto_sulfitado;MOSTO SULFITADO;2016;0
outro_nectar;NECTAR DE UVA;2016;3288046
outro_outros_produtos;OUTROS PRODUTOS;2016;763041
outro_polpa;POLPA DE UVA;2016;1924093
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2016;33684
outro_refrigerante;REFRIGERANTE +50% SUCO;2016;0
outro_sangria;SANGRIA;2016;77070
outro_vinagre_balsamico;VINAGRE BALSAMICO;2016;101991
outro_vinagre_duplo;VINAGRE DUPLO;2016;1083539
outro_vinagre_simples;VINAGRE SIMPLES;2016;8186761
outro_vinho_acetificado;VINHO ACETIFICADO;2016;3097566
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2016;0
outro_vinho_composto;VINHO COMPOSTO;2016;377685
outro_vinho_licoroso;VINHO LICOROSO;2016;546189
outro_vinho_leve;VINHO LEVE;2016;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2016;0
vinho_de_mesa;VINHO DE MESA;2017;176059959
vinho_mesa_tinto;TINTO;2017;154309442
vinho_mesa_rosado;ROSADO;2017;1097426
vinho_mesa_branco;BRANCO;2017;20653091
vinho__fino_de_mesa;VINHO  FINO DE MESA;2017;15874354
vinho_mesa_tinto;TINTO;2017;12021684
vinho_mesa_rosado;ROSADO;2017;182080
vinho_mesa_branco;BRANCO;2017;3670590
vinho_frizante;VINHO FRIZANTE;2017;1586985
vinho_organico;VINHO ORGÂNICO;2017;0
vinho_especial;VINHO ESPECIAL;2017;0
vinho_especial_tinto;TINTO;2017;0
vinho_especial_rosado;ROSADO;2017;0
vinho_especial_branco;BRANCO;2017;0
espumantes_;ESPUMANTES;2017;17583283
espumante_moscatel;ESPUMANTE  MOSCATEL;2017;5561181
espumante;ESPUMANTE;2017;12022102
espumante_organico;ESPUMANTE ORGÂNICO;2017;0
suco_de_uvas;SUCO DE UVAS;2017;107243326
suco_natural;SUCO NATURAL INTEGRAL;2017;0
suco_adocado;SUCO ADOÇADO;2017;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2017;0
suco_organico;SUCO ORGÂNICO;2017;0
outros_sucos;OUTROS SUCOS DE UVAS;2017;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2017;26815645
;OUTROS PRODUTOS COMERCIALIZADOS;2017;28027052
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2017;0
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2017;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2017;0
outro_alcool_vinico;ALCOOL VINICO;2017;49662
outro_bagaceira;BAGACEIRA (GRASPA);2017;9257
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2017;48866
outro_base_charmat;BASE CHARMAT CHAMPANHA;2017;298836
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2017;139070
outro_bebida;BEBIDA DE UVA;2017;10297
outro_borra_liqwuida;BORRA LÍQUIDA;2017;20795
outro_borra_seca;BORRA SECA;2017;4970
outro_brandy;BRANDY (CONHAQUE);2017;5089
outro_cooler;COOLER;2017;2471612
outro_coquetel;COQUETEL COM VINHO;2017;418433
outro_destilado;DESTILADO DE VINHO;2017;0
outro_filtrado_doce;FILTRADO DOCE;2017;4208753
outro_jeropiga;JEROPIGA;2017;508
outro_mistelas;MISTELAS;2017;1194
outro_mosto_concentrado;MOSTO CONCENTRADO;2017;0
outro_mosto_uva;MOSTO DE UVA;2017;63971
outro_mosto_sulfitado;MOSTO SULFITADO;2017;0
outro_nectar;NECTAR DE UVA;2017;4727294
outro_outros_produtos;OUTROS PRODUTOS;2017;1082923
outro_polpa;POLPA DE UVA;2017;1876212
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2017;30519
outro_refrigerante;REFRIGERANTE +50% SUCO;2017;0
outro_sangria;SANGRIA;2017;62272
outro_vinagre_balsamico;VINAGRE BALSAMICO;2017;81944
outro_vinagre_duplo;VINAGRE DUPLO;2017;975992
outro_vinagre_simples;VINAGRE SIMPLES;2017;7686691
outro_vinho_acetificado;VINHO ACETIFICADO;2017;2769202
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2017;0
outro_vinho_composto;VINHO COMPOSTO;2017;485944
outro_vinho_licoroso;VINHO LICOROSO;2017;496746
outro_vinho_leve;VINHO LEVE;2017;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2017;0
vinho_de_mesa;VINHO DE MESA;2018;177186273
vinho_mesa_tinto;TINTO;2018;155115499
vinho_mesa_rosado;ROSADO;2018;1972944
vinho_mesa_branco;BRANCO;2018;20097830
vinho__fino_de_mesa;VINHO  FINO DE MESA;2018;14826143
vinho_mesa_tinto;TINTO;2018;11150517
vinho_mesa_rosado;ROSADO;2018;262430
vinho_mesa_branco;BRANCO;2018;3413196
vinho_frizante;VINHO FRIZANTE;2018;1638337
vinho_organico;VINHO ORGÂNICO;2018;0
vinho_especial;VINHO ESPECIAL;2018;0
vinho_especial_tinto;TINTO;2018;0
vinho_especial_rosado;ROSADO;2018;0
vinho_especial_branco;BRANCO;2018;0
espumantes_;ESPUMANTES;2018;18218375
espumante_moscatel;ESPUMANTE  MOSCATEL;2018;6526075
espumante;ESPUMANTE;2018;11692300
espumante_organico;ESPUMANTE ORGÂNICO;2018;0
suco_de_uvas;SUCO DE UVAS;2018;140472108
suco_natural;SUCO NATURAL INTEGRAL;2018;0
suco_adocado;SUCO ADOÇADO;2018;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2018;0
suco_organico;SUCO ORGÂNICO;2018;0
outros_sucos;OUTROS SUCOS DE UVAS;2018;0
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2018;23572263
;OUTROS PRODUTOS COMERCIALIZADOS;2018;31246158
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2018;3734763
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2018;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2018;0
outro_alcool_vinico;ALCOOL VINICO;2018;21575
outro_bagaceira;BAGACEIRA (GRASPA);2018;6929
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2018;74941
outro_base_charmat;BASE CHARMAT CHAMPANHA;2018;287361
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2018;109200
outro_bebida;BEBIDA DE UVA;2018;10330
outro_borra_liqwuida;BORRA LÍQUIDA;2018;11600
outro_borra_seca;BORRA SECA;2018;721280
outro_brandy;BRANDY (CONHAQUE);2018;4652
outro_cooler;COOLER;2018;3091682
outro_coquetel;COQUETEL COM VINHO;2018;349836
outro_destilado;DESTILADO DE VINHO;2018;82
outro_filtrado_doce;FILTRADO DOCE;2018;3867645
outro_jeropiga;JEROPIGA;2018;173
outro_mistelas;MISTELAS;2018;1902
outro_mosto_concentrado;MOSTO CONCENTRADO;2018;0
outro_mosto_uva;MOSTO DE UVA;2018;715708
outro_mosto_sulfitado;MOSTO SULFITADO;2018;0
outro_nectar;NECTAR DE UVA;2018;3517417
outro_outros_produtos;OUTROS PRODUTOS;2018;1773526
outro_polpa;POLPA DE UVA;2018;1853162
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2018;76888
outro_refrigerante;REFRIGERANTE +50% SUCO;2018;40574
outro_sangria;SANGRIA;2018;58498
outro_vinagre_balsamico;VINAGRE BALSAMICO;2018;133714
outro_vinagre_duplo;VINAGRE DUPLO;2018;888589
outro_vinagre_simples;VINAGRE SIMPLES;2018;6994467
outro_vinho_acetificado;VINHO ACETIFICADO;2018;2158993
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2018;0
outro_vinho_composto;VINHO COMPOSTO;2018;249165
outro_vinho_licoroso;VINHO LICOROSO;2018;491165
outro_vinho_leve;VINHO LEVE;2018;198
outro_vinho_gaseificado;VINHO GASEIFICADO;2018;143
vinho_de_mesa;VINHO DE MESA;2019;180446489
vinho_mesa_tinto;TINTO;2019;158519218
vinho_mesa_rosado;ROSADO;2019;1265435
vinho_mesa_branco;BRANCO;2019;20661836
vinho__fino_de_mesa;VINHO  FINO DE MESA;2019;15684588
vinho_mesa_tinto;TINTO;2019;11433702
vinho_mesa_rosado;ROSADO;2019;503524
vinho_mesa_branco;BRANCO;2019;3747362
vinho_frizante;VINHO FRIZANTE;2019;1826433
vinho_organico;VINHO ORGÂNICO;2019;2554
vinho_especial;VINHO ESPECIAL;2019;0
vinho_especial_tinto;TINTO;2019;0
vinho_especial_rosado;ROSADO;2019;0
vinho_especial_branco;BRANCO;2019;0
espumantes_;ESPUMANTES;2019;22759859
espumante_moscatel;ESPUMANTE  MOSCATEL;2019;8997187
espumante;ESPUMANTE;2019;13762361
espumante_organico;ESPUMANTE ORGÂNICO;2019;311
suco_de_uvas;SUCO DE UVAS;2019;147907617
suco_natural;SUCO NATURAL INTEGRAL;2019;131628685
suco_adocado;SUCO ADOÇADO;2019;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2019;7759932
suco_organico;SUCO ORGÂNICO;2019;416849
outros_sucos;OUTROS SUCOS DE UVAS;2019;8102151
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2019;28721470
;OUTROS PRODUTOS COMERCIALIZADOS;2019;34794651
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2019;310886
